"AZA","Phoenix - Mesa Gateway","Phoenix","AZ",,,
"AZD","Shahid Sadooghi","Yazd","Iran",,,
"AZG","Pablo L. Sidar","Apatzingan","Mexico",,,
"AZI","Al Bateen Executive","Abu Dhabi","United Arab Emirates",,,
"AZO","Kalamazoo/Battle Creek International","Kalamazoo","MI",,,
"AZS","El Catey International","Samana","Dominican Republic",,,
"B19","Biddeford Municipal","Biddeford","ME",,,
"B1C","Blackfish Lodge","Baker Island","Canada",,,
"B21","Sugarloaf Regional","Carrabassett","ME",,,
"B2C","Blind Channel Water Aerodrome","Blind Channel","Canada",,,
"B3C","Minstrel Island Water Aerodrome","Minstrel Island","Canada",,,
"B4C","Simoom Sound Water Aerodrome","Simoom Sound","Canada",,,
"BAA","Bialla Airport","Bialla","Papua New Guinea",,,
"BAB","Beale AFB","Marysville","CA",,,
"BAC","Barranca de Upia Airport","Barranca de Upia","Colombia",,,
"BAD","Barksdale AFB","Shreveport","LA",,,
"BAE","Barcelonnette Airport","Barcelonnette","France",,,
"BAF","Westfield Barnes Regional","Westfield","MA",,,
"BAG","Baguio Airport","Baguio","Philippines",,,
"BAH","Bahrain International","Manama","Bahrain",,,
"BAI","Buenos Aires Airport","Buenos Aires","Costa Rica",,,
"BAK","Baku Metropolitan Area","Baku","Azerbaijan",,,
"BAL","Batman Airport","Batman","Turkey",,,
"BAM","Battle Mountain Airport","Battle Mountain","NV",,,
"BAO","Udorn AB","Ban Mak Khaeng","Thailand",,,
"BAQ","Ernesto Cortissoz","Barranquilla","Colombia",,,
"BAR","Baker AAF","Baker Island","AK",,,
"BAT","Chafei Amsei","Barretos","Brazil",,,
"BAU","Bauru-Arealva","Bauru","Brazil",,,
"BAV","Baotou Airport","Baotou","China",,,
"BAX","Mikhaylovka","Barnaul","Russia",,,
"BAY","Maramures","Baia Mare","Romania",,,
"BAZ","Barcelos Airport","Barcelos","Brazil",,,
"BBA","Balmaceda Airport","Balmaceda","Chile",,,
"BBC","Bay City Regional","Bay City","TX",,,
"BBD","Curtis Field","Brady","TX",,,
"BBF","N Eng Heliport","Burlington","MA",,,
"BBH","Al-Baha Airport","Al-Baha","Saudi Arabia",,,
"BBI","Bhubaneswar Airport","Bhubaneswar","India",,,
"BBK","Kasane","Kasane North West","Botswana",,,
"BBO","Berbera International","Berbera","Somalia",,,
"BBQ","Cocoa Point","Barbuda","Antigua and Barbuda",,,
"BBR","Baillif","Basse Terre","Guadeloupe",,,
"BBS","Blackbushe Airport","Blackbushe","United Kingdom",,,
"BBT","Berberati Airport","Berberati","Central African Republic",,,
"BBU","Baneasa Aurel Vlaicu","Bucharest","Romania",,,
"BBW","Broken Bow Municipal Keith Glaze Field","Broken Bow","NE",,,
"BBX","Wings Field","Blue Bell","PA",,,
"BBY","Bambari Airport","Bambari","Central African Republic",,,
"BBZ","Zambezi Airport","Zambezi","Zambia",,,
"BC1","Port Harvey Water Aerodrome","Port Harvey","Canada",,,
"BC2","Farewell Harbour","Berry Island","Canada",,,
"BC3","Bliss Landing Water Aerodrome","Bliss Landing","Canada",,,
"BC4","Cordero Lodge Airport","Cordero Lodge","Canada",,,
"BC5","Dent Island Lodge","Dent Island","Canada",,,
"BC6","Egmont Water Aerodrome","Egmont","Canada",,,
"BC7","Sonora Resort","Sonora Island","Canada",,,
"BC8","Pacific Outback Resort","Hanson Island","Canada",,,
"BC9","Mink Island Water Aerodrome","Mink Island","Canada",,,
"BCA","Gustavo Rizo","Baracoa","Cuba",,,
"BCB","Virginia Tech/Montgomery Executive","Blacksburg","VA",,,
"BCC","Bear Creek Airport","Bear Creek","AK",,,
"BCD","Bacolod Airport","Bacolod","Philippines",,,
"BCE","Bryce Canyon Airport","Bryce Canyon","UT",,,
"BCH","Cakung","Baucau","Timor-Leste",,,
"BCI","Barcaldine Airport","Barcaldine","Australia",,,
"BCJ","Baca Grande","Crestone","CO",,,
"BCL","Barra del Colorado Airport","Barra del Colorado","Costa Rica",,,
"BCM","George Enescu Bacau International","Bacau","Romania",,,
"BCN","Barcelona Airport","Barcelona","Spain",,,
"BCS","Southern Seaplane","Belle Chasse","LA",,,
"BCT","Boca Raton Public","Boca Raton","FL",,,
"BCY","Bulchi Airport","Bulchi","Ethiopia",,,
"BDA","L. F. Wade International","Hamilton","Bermuda",,,
"BDB","Bundaberg Airport","Bundaberg","Australia",,,
"BDE","Baudette International","Baudette","MN",,,
"BDG","Blanding Municipal","Blanding","UT",,,
"BDH","Bandar Lengeh Airport","Bandar Lengeh","Iran",,,
"BDI","Bird Island Airport","Bird Island","Seychelles",,,
"BDJ","Syamsudin Noor","Bandjarmasin","Indonesia",,,
"BDK","Bondoukou/Soko","Bondoukou","Cote",,,
"BDL","Bradley International","Hartford","CT",,,
"BDM","Bandirma Airport","Bandirma","Turkey",,,
"BDN","Talhar","Badin","Pakistan",,,
"BDO","Husein Sastranegara","Bandung","Indonesia",,,
"BDP","Chandragadhi","Bhadrapur/Chandragadhi","Nepal",,,
"BDQ","Vadodara Airport","Vadodara","India",,,
"BDR","Igor I Sikorsky Memorial","Bridgeport","CT",,,
"BDS","Brindisi Airport","Brindisi","Italy",,,
"BDT","Gbadolite","Bgadolite","Congo (Kinshasa)",,,
"BDU","Bardufoss Airport","Bardufoss","Norway",,,
"BDY","Bandon State","Bandon","OR",,,
"BE1","Steenokkerzeel Airport","Steenokkerzeel","Belgium",,,
"BEB","Benbecula Airport","Benbecula","United Kingdom",,,
"BEC","Beech Factory","Wichita","KS",,,
"BED","Laurence G Hanscom Field","Bedford","MA",,,
"BEF","Bluefields Airport","Bluefields","Nicaragua",,,
"BEG","Beograd","Belgrade","Serbia",,,
"BEH","Southwest Michigan Regional","Benton Harbor/St. Joseph","MI",,,
"BEI","Beica Airport","Beica","Ethiopia",,,
"BEL","Val de Cans International","Belem","Brazil",,,
"BEN","Benina International","Benghazi","Libya",,,
"BEO","Lake Macquarie","Newcastle","Australia",,,
"BER","Berlin Metropolitan Area","Berlin","Germany",,,
"BES","Brest Bretagne","Brest","France",,,
"BET","Bethel Airport","Bethel","AK",,,
"BEU","Bedourie North","Bedourie","Australia",,,
"BEV","Teyman","Beersheba","Israel",,,
"BEW","Beira Airport","Beira","Mozambique",,,
"BEY","Rafic Hariri International","Beirut","Lebanon",,,
"BFB","Blue Fox Bay Airport","Blue Fox Bay","AK",,,
"BFD","Bradford Regional","Bradford","PA",,,
"BFF","Western Neb. Regional/William B. Heilig Field","Scottsbluff","NE",,,
"BFG","Bullfrog Basin","Glen Canyon","UT",,,
"BFI","Boeing Field/King County International","Seattle","WA",,,
"BFK","Buckley AFB","Aurora","CO",,,
"BFL","Meadows Field","Bakersfield","CA",,,
"BFM","Mobile Downtown","Mobile","AL",,,
"BFN","Bram Fischer International","Bloemfontein","South Africa",,,
"BFO","Buffalo Range Airport","Buffalo Range","Zimbabwe",,,
"BFP","Beaver County","Beaver Falls","PA",,,
"BFQ","Bahia de Pinas Airport","Bahia de Pinas","Panama",,,
"BFR","Virgil I Grissom Municipal","Bedford","IN",,,
"BFS","Belfast Aldergrove","Belfast","United Kingdom",,,
"BFT","Beaufort County","Beaufort","SC",,,
"BG1","Graf Ingratievo Airport","Graf Ingratievo","Bulgaria",,,
"BGA","Palonegro","Bucaramanga","Colombia",,,
"BGB","Booue Airport","Booue","Gabon",,,
"BGD","Hutchinson County","Borger","TX",,,
"BGE","Decatur County Industrial Air Park","Bainbridge","GA",,,
"BGF","","Bangui","Central African Republic",,,
"BGH","Abbaye","Bogue","Mauritania",,,
"BGI","Grantley Adams International","Barbados/Bridgetown","Barbados",,,
"BGL","Baglung Airport","Baglung","Nepal",,,
"BGM","Greater Binghamton/Edwin A. Link Field","Binghamton","NY",,,
"BGN","Bruggen Airport","Bruggen","Germany",,,
"BGO","Flesland","Bergen","Norway",,,
"BGQ","Big Lake Airport","Big Lake","AK",,,
"BGR","Bangor International","Bangor","ME",,,
"BGS","Big Spring McMahon-Wrinkle","Big Spring","TX",,,
"BGT","Bagdad Airport","Bagdad","AZ",,,
"BGU","Bangassou Airport","Bangassou","Central African Republic",,,
"BGW","Al Muthana","Baghdad","Iraq",,,
"BGX","Comandante Gustavo Kraemer","Bage","Brazil",,,
"BGY","Bergamo Orio Al Serio","Bergamo","Italy",,,
"BH1","Isa AB","Shaikh Isa","Bahrain",,,
"BHB","Hancock County-Bar Harbor","Bar Harbor","ME",,,
"BHC","Laughlin Bullhead International","Bullhead City","AZ",,,
"BHD","Belfast City","Belfast","United Kingdom",,,
"BHE","Woodbourne","Blenheim","New Zealand",,,
"BHG","Araslaya","Brus Laguna","Honduras",,,
"BHH","Bisha Airport","Bisha","Saudi Arabia",,,
"BHI","Comandante Espora","Bahia Blanca","Argentina",,,
"BHJ","Bhuj Airport","Bhuj","India",,,
"BHK","Bukhara Airport","Bukhara","Uzbekistan",,,
"BHL","Bahia de Los Angeles North","Bahia de Los Angeles","Mexico",,,
"BHM","Birmingham-Shuttlesworth International","Birmingham","AL",,,
"BHN","Beihan Airport","Beihan","Yemen",,,
"BHO","Raja Bhoj","Bhopal","India",,,
"BHQ","Broken Hill Airport","Broken Hill","Australia",,,
"BHR","Bharatpur Airport","Bharatpur","Nepal",,,
"BHS","Bathurst Airport","Bathurst","Australia",,,
"BHT","Brighton Downs Airport","Brighton Downs","Australia",,,
"BHU","Bhavnagar Airport","Bhavnagar","India",,,
"BHV","Bahawalpur International","Bahawalpur","Pakistan",,,
"BHX","Birmingham Airport","Birmingham","United Kingdom",,,
"BHY","Beihai Airport","Beihai","China",,,
"BHZ","Belo Horizonte Metropolitan Area","Belo Horizonte","Brazil",,,
"BIA","Bastia Poretta","Bastia","France",,,
"BIC","Big Creek Airport","Big Creek","AK",,,
"BID","Block Island State","Block Island","RI",,,
"BIE","Beatrice Municipal","Beatrice","NE",,,
"BIF","Biggs AAF","El Paso","TX",,,
"BIG","Allen AAF","Big Delta","AK",,,
"BIH","Bishop Airport","Bishop","CA",,,
"BII","Bikini Atoll Airport","Bikini Atoll","Marshall Islands",,,
"BIK","Manuhua","Biak","Indonesia",,,
"BIL","Billings Logan International","Billings","MT",,,
"BIM","Bimini International","Bimini","The Bahamas",,,
"BIN","Bamyan Airport","Bamyan","Afghanistan",,,
"BIO","Bilbao Airport","Bilbao","Spain",,,
"BIP","Bulimba Airport","Bulimba","Australia",,,
"BIQ","Biarritz Pays Basque","Biarritz","France",,,
"BIR","Biratnagar Airport","Biratnagar","Nepal",,,
"BIS","Bismarck Municipal","Bismarck/Mandan","ND",,,
"BIV","Bria Airport","Bria","Central African Republic",,,
"BIX","Keesler AFB","Biloxi","MS",,,
"BJC","Rocky Mountain Metro","Broomfield","CO",,,
"BJI","Bemidji Regional","Bemidji","MN",,,
"BJJ","Wayne County","Wooster","OH",,,
"BJL","Banjul International","Banjul","The Gambia",,,
"BJM","Bujumbura International","Bujumbura","Burundi",,,
"BJR","Bahir Dar Ginbot Haya International","Bahir Dar","Ethiopia",,,
"BJU","Bajura Airport","Bajura","Nepal",,,
"BJV","Imsik","Bodrum","Turkey",,,
"BJX","Guanajuato International","Leon/Guanajuato","Mexico",,,
"BJZ","Badajoz Airport","Badajoz","Spain",,,
"BKC","Buckland Airport","Buckland","AK",,,
"BKE","Baker City Municipal","Baker","OR",,,
"BKF","Brooks Lake Airport","Brooks Lake","AK",,,
"BKG","Branson Airport","Branson","MO",,,
"BKH","Barking Sands PMRF","Kekaha, Kauai","HI",,,
"BKI","Kota Kinabalu International","Kota Kinabalu","Malaysia",,,
"BKK","Suvarnabhumi International","Bangkok","Thailand",,,
"BKL","Burke Lakefront","Cleveland","OH",,,
"BKM","Bakelalan Airport","Bakelalan","Malaysia",,,
"BKO","Modibo Keita","Bamako","Mali",,,
"BKQ","Blackall Airport","Blackall","Australia",,,
"BKS","Fatmawati Soekarno","Bengkulu","Indonesia",,,
"BKU","Betioky Airport","Betioky","Madagascar",,,
"BKW","Raleigh County Memorial","Beckley","WV",,,
"BKX","Brookings Regional","Brookings","SD",,,
"BKY","Bukavu Kavumu","Bukavu","Congo (Kinshasa)",,,
"BKZ","Bukoba Airport","Bukoba","Tanzania",,,
"BLA","General Jose Antonio Anzoategui International","Barcelona","Venezuela",,,
"BLB","Albrook AFB","Balboa","Panama",,,
"BLC","Bali Airport","Bali","Cameroon",,,
"BLD","Boulder City Municipal","Boulder City","NV",,,
"BLE","Borlange Airport","Borlange","Sweden",,,
"BLF","Mercer County","Princeton/Bluefield","WV",,,
"BLG","Belaga Airport","Belaga","Malaysia",,,
"BLH","Blythe Airport","Blythe","CA",,,
"BLI","Bellingham International","Bellingham","WA",,,
"BLJ","Mostepha Ben Boulaid","Batna","Algeria",,,
"BLK","Blackpool Airport","Blackpool","United Kingdom",,,
"BLL","Billund Airport","Billund","Denmark",,,
"BLM","Monmouth Executive","Belmar/Farmingdale","NJ",,,
"BLO","Blonduos Airport","Blonduos","Iceland",,,
"BLP","Bellavista 1","Bellavista","Peru",,,
"BLQ","Bologna Airport","Bologna","Italy",,,
"BLR","Kempegowda International","Bangalore","India",,,
"BLT","Blackwater Airport","Blackwater","Australia",,,
"BLV","Scott AFB/MidAmerica","Belleville","IL",,,
"BLZ","Chileka International","Blantyre","Malawi",,,
"BMA","Bromma","Stockholm","Sweden",,,
"BMB","Bumba Airport","Bumba","Congo (Kinshasa)",,,
"BMC","Brigham City Regional","Brigham City","UT",,,
"BMD","Belo Sur Tsiribihina","Belo","Madagascar",,,
"BME","Broome International","Broome","Australia",,,
"BMG","Monroe County","Bloomington","IN",,,
"BMH","Bomai Airport","Bomai","Papua New Guinea",,,
"BMI","Central Illinois Regional","Bloomington/Normal","IL",,,
"BMJ","Baramita Airport","Baramita","Guyana",,,
"BML","Berlin Regional","Berlin","NH",,,
"BMM","Bitam Airport","Bitam","Gabon",,,
"BMO","Banmaw","Bhamo","Burma",,,
"BMP","Brampton Island Airport","Brampton Island","Australia",,,
"BMV","Buon Ma Thuot","Ban Me Thout","Vietnam",,,
"BMW","Bordj Mokhtar","Bordj Badji Mokhtar","Algeria",,,
"BMX","Big Mountain AFS","Big Mountain","AK",,,
"BNA","Nashville International","Nashville","TN",,,
"BNB","Boende Airport","Boende","Congo (Kinshasa)",,,
"BND","Bandar Abbas International","Bandar Abbas","Iran",,,
"BNE","Brisbane International","Brisbane","Australia",,,
"BNF","Warm Spring Bay Seaplane Base","Baranof","AK",,,
"BNG","Banning Municipal","Banning","CA",,,
"BNI","Benin City Airport","Benin City","Nigeria",,,
"BNK","Ballina Byron Gateway","Ballina","Australia",,,
"BNL","Barnwell Regional","Barnwell","SC",,,
"BNN","Bronnoy","Bronnoysund","Norway",,,
"BNO","Burns Municipal","Burns","OR",,,
"BNS","Barinas Airport","Barinas","Venezuela",,,
"BNX","Banja Luka Airport","Banja Luka","Bosnia and Herzegovina",,,
"BNZ","Banz Airport","Banz","Papua New Guinea",,,
"BOA","Boma Airport","Boma","Congo (Kinshasa)",,,
"BOB","Bora Bora Motu Mute","Bora Bora","French Polynesia",,,
"BOC","Jose Ezequiel Hall","Bocas del Toro","Panama",,,
"BOD","Bordeaux Merignac","Bordeaux","France",,,
"BOG","El Dorado International","Bogota","Colombia",,,
"BOH","Bournemouth Airport","Bournemouth","United Kingdom",,,
"BOI","Boise Air Terminal","Boise","ID",,,
"BOJ","Burgas Airport","Burgas","Bulgaria",,,
"BOK","Brookings Airport","Brookings","OR",,,
"BOM","Chhatrapati Shivaji International","Mumbai","India",,,
"BON","Flamingo International","Bonaire, Bonaire, Sint Eustatius, and Saba","",,,
"BOO","Bodo Airport","Bodo","Norway",,,
"BOQ","Boku Airport","Boku","Papua New Guinea",,,
"BOR","Fontaine","Belfort","France",,,
"BOS","Logan International","Boston","MA",,,
"BOW","Bartow Municipal","Bartow","FL",,,
"BOX","Borroloola Airport","Borroloola","Australia",,,
"BOY","Bobo Dioulasso Airport","Bobo Dioulasso","Burkina Faso",,,
"BPH","Bislig Airport","Bislig","Philippines",,,
"BPI","Miley Memorial Field","Big Piney","WY",,,
"BPN","Sultan Aji Muhammad Sulaiman Sepinggan","Balikpapan","Indonesia",,,
"BPS","Porto Seguro Airport","Porto Seguro","Brazil",,,
"BPT","Jack Brooks Regional","Beaumont/Port Arthur","TX",,,
"BQA","Baler Airport","Baler","Philippines",,,
"BQH","Biggin Hill","London","United Kingdom",,,
"BQK","Brunswick Golden Isles","Brunswick","GA",,,
"BQN","Rafael Hernandez","Aguadilla","PR",,,
"BQS","Ignatyevo","Blagoveschensk","Russia",,,
"BQU","J. F. Mitchell","Bequia","Saint Vincent and the Grenadines",,,
"BQV","Bartlett Cove Seaplane Base","Bartlett Cove","AK",,,
"BR1","Pato Branco","Parana","Brazil",,,
"BR2","Costa Esmeralda","Porto Belo","Brazil",,,
"BRA","Barreiras Airport","Barreiras","Brazil",,,
"BRC","San Carlos de Bariloche Airport","San Carlos de Bariloche","Argentina",,,
"BRD","Brainerd Lakes Regional","Brainerd","MN",,,
"BRE","Bremen Airport","Bremen","Germany",,,
"BRG","Whitesburg Municipal","Whitesburg","KY",,,
"BRI","Bari Airport","Bari","Italy",,,
"BRK","Bourke Airport","Bourke","Australia",,,
"BRL","Southeast Iowa Regional","Burlington","IA",,,
"BRM","Barquisimeto International","Barquisimeto","Venezuela",,,
"BRN","Bern/Belp","Berne","Switzerland",,,
"BRO","Brownsville South Padre Island International","Brownsville","TX",,,
"BRQ","Turany","Brno","Czech Republic",,,
"BRR","Barra Airport","Barra","United Kingdom",,,
"BRS","Bristol Airport","Bristol","United Kingdom",,,
"BRT","Bathurst Island Airport","Bathurst Island","Australia",,,
"BRU","Brussels National","Brussels","Belgium",,,
"BRV","Bremerhaven Airport","Bremerhaven","Germany",,,
"BRW","Wiley Post/Will Rogers Memorial","Barrow","AK",,,
"BRX","Barahona Habanero","Barahona","Dominican Republic",,,
"BRY","Samuels Field","Bardstown","KY",,,
"BS1","Goat Cay Airport","Goat Cay","The Bahamas",,,
"BS2","Pig Beach Airport","Pig Beach","The Bahamas",,,
"BS3","Baker Bay Airport","Baker Bay","The Bahamas",,,
"BSA","Bosaso Airport","Bosaso","Somalia",,,
"BSB","Presidente Juscelino Kubitschek International","Brasilia","Brazil",,,
"BSD","Baoshan Airport","Baoshan","China",,,
"BSG","Bata Airport","Bata","Equatorial Guinea",,,
"BSK","Mohamed Khider","Biskra","Algeria",,,
"BSL","EuroAirport","Mulhouse","France",,,
"BSM","Austin - Bergstrom International","Austin","TX",,,
"BSO","Basco Airport","Basco","Philippines",,,
"BSQ","Bisbee Municipal","Bisbee","AZ",,,
"BSR","Basrah International","Basra","Iraq",,,
"BSS","Balsas Airport","Balsas","Brazil",,,
"BSU","Basankusu Airport","Basankusu","Congo (Kinshasa)",,,
"BSW","Boswell Bay Airport","Boswell Bay","AK",,,
"BSZ","Bartletts Airport","Bartletts","AK",,,
"BTA","Bertoua Airport","Bertoua","Cameroon",,,
"BTC","Batticaloa Airport","Batticaloa","Sri Lanka",,,
"BTE","Bonthe Airport","Bonthe","Sierra Leone",,,
"BTH","Batu Besar Airport","Batu Besar","Indonesia",,,
"BTI","Barter Island Airport","Barter Island","AK",,,
"BTJ","Sultan Iskandar Muda","Banda Aceh","Indonesia",,,
"BTK","Bratsk Airport","Bratsk","Russia",,,
"BTL","W K Kellogg","Battle Creek","MI",,,
"BTM","Bert Mooney","Butte","MT",,,
"BTP","Pittsburgh Butler Regional","Butler","PA",,,
"BTR","Baton Rouge Metropolitan/Ryan Field","Baton Rouge","LA",,,
"BTS","M R Stefanik","Bratislava","Slovakia",,,
"BTT","Bettles Airport","Bettles","AK",,,
"BTU","Bintulu Airport","Bintulu","Malaysia",,,
"BTV","Burlington International","Burlington","VT",,,
"BTY","Beatty Airport","Beatty","NV",,,
"BTZ","Bursa Airport","Bursa","Turkey",,,
"BUA","Buka","Buka Islands","Papua New Guinea",,,
"BUC","Burketown Airport","Burketown","Australia",,,
"BUD","Budapest Liszt Ferenc International","Budapest","Hungary",,,
"BUE","Buenos Aires Metropolitan Area","Buenos Aires","Argentina",,,
"BUF","Buffalo Niagara International","Buffalo","NY",,,
"BUG","17 de Setembro","Benguela","Angola",,,
"BUH","Bucharest Metropolitan Area","Bucharest","Romania",,,
"BUL","Bulolo Airport","Bulolo","Papua New Guinea",,,
"BUM","Butler Memorial","Butler","MO",,,
"BUN","Gerardo Tobar Lopez","Buenaventura","Colombia",,,
"BUO","Burao Airport","Burao","Somalia",,,
"BUQ","J. M. Nkomo International","Bulawayo","Zimbabwe",,,
"BUR","Bob Hope","Burbank","CA",,,
"BUS","Batumi Airport","Batumi","Georgia",,,
"BUU","Buyo Airport","Buyo","Cote",,,
"BUV","Bella Union Airport","Bella Union","Uruguay",,,
"BUX","Bunia Airport","Bunia","Congo (Kinshasa)",,,
"BUY","Bunbury Airport","Bunbury","Australia",,,
"BUZ","Bushehr Airport","Bushehr","Iran",,,
"BVA","Beauvais Tille","Beauvais","France",,,
"BVB","Atlas Brasil Cantanhede","Boa Vista","Brazil",,,
"BVD","Beaver Inlet Seaport","Beaver Inlet","AK",,,
"BVI","Birdsville Airport","Birdsville","Australia",,,
"BVO","Bartlesville Municipal","Bartlesville","OK",,,
"BVR","Beaver Island","St. James","MI",,,
"BVU","Beluga Airport","Beluga","AK",,,
"BVX","Batesville Regional","Batesville","AR",,,
"BVY","Beverly Regional","Beverly","MA",,,
"BW1","Thebephatshwa","Tebepahwa","Botswana",,,
"BWA","Gautam Buddha","Bhairawa","Nepal",,,
"BWC","Brawley Municipal","Brawley","CA",,,
"BWD","Brownwood Regional","Brownwood","TX",,,
"BWE","Braunschweig/Wolfsburg","Braunschweig","Germany",,,
"BWG","Bowling Green-Warren County Regional","Bowling Green","KY",,,
"BWH","Butterworth Airport","Butterworth","Malaysia",,,
"BWI","Baltimore/Washington International Thurgood Marshall","Baltimore","MD",,,
"BWJ","Bawan Airport","Bawan","Papua New Guinea",,,
"BWM","Bowman Municipal","Bowman","ND",,,
"BWN","Brunei International","Bandar Seri Begawan","Brunei",,,
"BWS","Blaine Municipal","Blaine","WA",,,
"BWT","Wynyard","Burnie","Australia",,,
"BWY","RAF Bentwaters","Woodbridge","United Kingdom",,,
"BXC","Sheraton Inn Heliport","Boxborough","MA",,,
